2960,Rungsted Kyst,55.8868189909,12.5305118748
8680,Ry,56.0885702348,9.7545727845
5350,Rynkeby,55.3998976184,10.6137394174
8550,Ryomgård,56.3849535207,10.4811040427
5856,Ryslinge,55.237469478,10.536798403
4970,Rødby,54.6836635255,11.3605456682
6630,Rødding,55.3709253484,9.111646445
6230,Rødekro,55.0720956814,9.3238658862
8840,Rødkærsbro,56.3498025327,9.5102442867
2610,Rødovre,55.6871506544,12.4527067795
4673,Rødvig Stevns,55.2573523702,12.3662970629
6792,Rømø/Havneby,55.1162540644,8.5366791924
8410,Rønde,56.3109017943,10.4661498102
3700,Rønne,55.1066518137,14.7250533252
4683,Rønnede,55.2507300268,12.0296891968
4581,Rørvig,55.9496283219,11.7496554555
8471,Sabro,56.2122999317,10.0237761559
4990,Sakskøbing,54.796797885,11.6459518758
9493,Saltum,57.281338348,9.6596043128
8305,Samsø/Tranebjerg,55.8618643022,10.5837191305
4592,Sejerø,55.8919087518,11.1329218212
8600,Silkeborg,56.1716043357,9.5567891573
9870,Sindal,57.4695618234,10.2390334157
4583,Sjællands Odde,55.9712482352,11.362285945
6093,Sjølund,55.4071217111,9.5585143785
9990,Skagen,57.7205225048,10.5622146319
8832,Skals,56.580266739,9.3711928219
5485,Skamby,55.5188789457,10.2767134128
8660,Skanderborg,56.0390354566,9.9242823749
4050,Skibby,55.758280866,11.9544971379
7800,Skive,56.5575181518,9.0212928551
6900,Skjern,55.9676597566,8.5008747931
2942,Skodsborg,55.8277184847,12.5717702837
2740,Skovlunde,55.7164866521,12.3991192722
4230,Skælskør,55.2432281956,11.2873372241
3320,Skævinge,55.9187963709,12.151602292
8541,Skødstrup,56.2683007849,10.31233115
6780,Skærbæk,55.1657361811,8.7770141165
9520,Skørping,56.8443597808,9.9074278642
5881,Skårup Fyn,55.0868996513,10.699624327
4200,Slagelse,55.4080344538,11.3261558711
3550,Slangerup,55.8452641996,12.1871386223
2765,Smørum,55.7359122784,12.2986697548
7752,Snedsted,56.8777290886,8.5060094542
3070,Snekkersten,56.0119154562,12.576789777
4460,Snertinge,55.711682194,11.3818042369
8355,Ny-Solbjerg,56.038779891,10.0861636054
2680,Solrød Strand,55.5307690475,12.2117720023
6560,Sommersted,55.3242142293,9.2842353454
8641,Sorring,56.1776575762,9.7803924285
4180,Sorø,55.4363071909,11.5632520675
8981,Spentrup,56.5397047978,10.0406714588
6971,Spjald,56.1377124981,8.5025541629
8472,Sporup,56.2083165199,9.8342500533
7270,Stakroge,55.8945541641,8.8441871174
4780,Stege,54.9904435268,12.291612537
8781,Stenderup,55.7952064647,9.810659371
4295,Stenlille,55.5431674528,11.5840914211
3660,Stenløse,55.7779790192,12.2196021128
5771,Stenstrup,55.1269587488,10.5133968611
4773,Stensved,54.9952109039,12.0266292735
7850,Stoholm Jylland,56.4837738556,9.1354234227
4952,Stokkemarke,54.8431038117,11.3726911461
4480,Store Fuglede,55.5759621011,11.1708514625
4660,Store Heddinge,55.3093227239,12.3769741374
4370,Store Merløse,55.5438648352,11.7232788967
9280,Storvorde,56.9764507159,10.1767425076
7140,Stouby,55.7081154615,9.7980318741
9970,Strandby,57.4955881458,10.4891156016
7600,Struer,56.4924599773,8.5705900225
4671,Strøby,55.3953223159,12.2967007599
4850,Stubbekøbing,54.8845286495,12.0380117457
9530,Støvring,56.8949631527,9.8191751584
9541,Suldrup,56.847744219,9.6895704689
7451,Sunds,56.2177814149,9.0236534321
3740,Svaneke,55.1308871522,15.1297105526
4470,Svebølle,55.651104657,11.2885198445
5700,Svendborg,55.0526065669,10.6105531478
9230,Svenstrup Jylland,56.9671521876,9.8508408232
